EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-07T09:58:03.6191213Z, ProcessId : 3408, ThreadId : 540
EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:41.6566966Z, ProcessId : 8704, ThreadId : 6408

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:42.0702775Z, ProcessId : 8704, ThreadId : 7472

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:42.0722764Z, ProcessId : 8704, ThreadId : 7472

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:42.0722764Z, ProcessId : 8704, ThreadId : 7472

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:42.0742761Z, ProcessId : 8704, ThreadId : 7472

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:42.4413501Z, ProcessId : 8704, ThreadId : 5076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:42.4433490Z, ProcessId : 8704, ThreadId : 5076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:42.4443540Z, ProcessId : 8704, ThreadId : 5076

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:42.4463565Z, ProcessId : 8704, ThreadId : 5076

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:42.8874273Z, ProcessId : 8704, ThreadId : 8200

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:42.8904258Z, ProcessId : 8704, ThreadId : 8200

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:42.8904258Z, ProcessId : 8704, ThreadId : 8200

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:42.8924255Z, ProcessId : 8704, ThreadId : 8200

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:43.8069717Z, ProcessId : 8704, ThreadId : 5320

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:43.8099731Z, ProcessId : 8704, ThreadId : 5320

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T11:46:43.8099731Z, ProcessId : 8704, ThreadId : 5320

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T11:46:43.8144803Z, ProcessId : 8704, ThreadId : 5320

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:21:52.2465576Z, ProcessId : 3744, ThreadId : 4040

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:22:06.8137635Z, ProcessId : 3744, ThreadId : 4040

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:29:38.5343227Z, ProcessId : 3744, ThreadId : 10084

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:29:38.5418231Z, ProcessId : 3744, ThreadId : 10084

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:38:16.1192479Z, ProcessId : 7160, ThreadId : 5884

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:38:23.4914437Z, ProcessId : 7160, ThreadId : 5884

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:38:49.4738419Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:38:49.6006470Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:38:49.6016487Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:38:49.6036464Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:39:55.1935833Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:39:55.1965839Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:39:55.1965839Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:39:55.1995836Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:40:21.4573645Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:40:21.4603650Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:40:21.4603650Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:40:21.4633652Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:40:40.3720421Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:40:40.3760431Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:40:40.3760431Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:40:40.3780440Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:40:42.6748125Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:40:42.6898079Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:41:02.1934996Z, ProcessId : 7160, ThreadId : 6280

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:41:02.1960120Z, ProcessId : 7160, ThreadId : 6280

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:41:02.1970116Z, ProcessId : 7160, ThreadId : 6280

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:41:02.2000097Z, ProcessId : 7160, ThreadId : 6280

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:41:08.5573760Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:41:08.5853823Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IHallService.GetHalls, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:41:32.7989561Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IHallService.GetHalls finished, Payload : [serviceName : IHallService] [methodName : GetHalls] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:41:32.8059544Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:41:34.7378341Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:41:34.7463308Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:46:39.7835535Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:46:40.0944634Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:46:45.7801954Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:46:45.8200401Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:46:45.8200401Z, ProcessId : 7160, ThreadId : 4452

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:46:45.8220365Z, ProcessId : 7160, ThreadId : 4452

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:57:23.8165157Z, ProcessId : 7160, ThreadId : 124

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-15T18:57:24.0848599Z, ProcessId : 7160, ThreadId : 124

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-15T18:57:26.8239254Z, ProcessId : 7160, ThreadId : 124
